Date,Headline,Summary,Link,Ticker,RetrievalScore,Sentiment
,"Flipkart, Meesho, Amazon and others get CCPA notice over illegal sale of walkie-talkies amid escalating India-Pakistan tensions","Amazon had 467 listings of walkie-talkies, Flipkart had 314, Meesho had 489 such listings, and 423 such listings were available on TradeIndia, as per a preliminary analysis across platforms which, the CCPA said, was “an alarming volume.”",https://www.moneycontrol.com/news/business/startup/flipkart-meesho-amazon-and-others-get-ccpa-notice-over-illegal-sale-of-walkie-talkies-amid-escalating-india-pakistan-tensions-13019369.html,MSFT,0.427,negative
,"US markets open in the green as Trump hints at possible trade deal announcements; Nasdaq, S&P 500 gain","At open, the Dow Jones Industrial Average gained 0.3%, the S&P 500 gained 0.4%, and the Nasdaq Composite traded 0.6% higher.",https://www.moneycontrol.com/news/business/markets/us-markets-open-in-the-green-as-trump-hints-at-possible-trade-deal-announcements-nasdaq-s-p-500-gain-13019359.html,GOOG,0.428,positive
,"US markets open in the green as Trump hints at possible trade deal announcements; Nasdaq, S&P 500 gain","At open, the Dow Jones Industrial Average gained 0.3%, the S&P 500 gained 0.4%, and the Nasdaq Composite traded 0.6% higher.",https://www.moneycontrol.com/news/business/markets/us-markets-open-in-the-green-as-trump-hints-at-possible-trade-deal-announcements-nasdaq-s-p-500-gain-13019359.html,AAPL,0.406,positive
,"US markets open in the green as Trump hints at possible trade deal announcements; Nasdaq, S&P 500 gain","At open, the Dow Jones Industrial Average gained 0.3%, the S&P 500 gained 0.4%, and the Nasdaq Composite traded 0.6% higher.",https://www.moneycontrol.com/news/business/markets/us-markets-open-in-the-green-as-trump-hints-at-possible-trade-deal-announcements-nasdaq-s-p-500-gain-13019359.html,MSFT,0.386,positive
,"Amid border tensions, spotlight on Karachi port that handles 76% of Pakistan’s exports","While, the conflict is yet to spread to the seas, one of the world’s leading shipping firms, CMA CGM, has already introduced a surcharge, which will apply to all cargo involved in trade with Pakistan.",https://www.moneycontrol.com/news/business/amid-border-tensions-spotlight-on-karachi-port-that-handles-76-of-pakistan-s-exports-13019354.html,AAPL,0.445,positive
,"Amid border tensions, spotlight on Karachi port that handles 76% of Pakistan’s exports","While, the conflict is yet to spread to the seas, one of the world’s leading shipping firms, CMA CGM, has already introduced a surcharge, which will apply to all cargo involved in trade with Pakistan.",https://www.moneycontrol.com/news/business/amid-border-tensions-spotlight-on-karachi-port-that-handles-76-of-pakistan-s-exports-13019354.html,GOOG,0.432,positive
,"Amid border tensions, spotlight on Karachi port that handles 76% of Pakistan’s exports","While, the conflict is yet to spread to the seas, one of the world’s leading shipping firms, CMA CGM, has already introduced a surcharge, which will apply to all cargo involved in trade with Pakistan.",https://www.moneycontrol.com/news/business/amid-border-tensions-spotlight-on-karachi-port-that-handles-76-of-pakistan-s-exports-13019354.html,MSFT,0.404,positive
,"Sitharaman asks banks to ensure round-the-clock firewalling, prioritise cash in ATMs in review meet on cybersecurity","Phishing attempts are being closely monitored and bank employees have received internal alerts to boost cyber awareness, banks said.",https://www.moneycontrol.com/news/business/economy/sitharaman-asks-banks-to-ensure-round-the-clock-firewalling-prioritise-cash-in-atms-in-review-meet-on-cybersecurity-13019364.html,GOOG,0.46,neutral
,"Sitharaman asks banks to ensure round-the-clock firewalling, prioritise cash in ATMs in review meet on cybersecurity","Phishing attempts are being closely monitored and bank employees have received internal alerts to boost cyber awareness, banks said.",https://www.moneycontrol.com/news/business/economy/sitharaman-asks-banks-to-ensure-round-the-clock-firewalling-prioritise-cash-in-atms-in-review-meet-on-cybersecurity-13019364.html,AAPL,0.41,neutral
,"Sitharaman asks banks to ensure round-the-clock firewalling, prioritise cash in ATMs in review meet on cybersecurity","Phishing attempts are being closely monitored and bank employees have received internal alerts to boost cyber awareness, banks said.",https://www.moneycontrol.com/news/business/economy/sitharaman-asks-banks-to-ensure-round-the-clock-firewalling-prioritise-cash-in-atms-in-review-meet-on-cybersecurity-13019364.html,MSFT,0.397,neutral
,"Bengaluru's infrastructure boom shaping residential investment, creating new hotspots: Sanjeevini Group Chairman","Bengaluru has positioned itself as a premier business destination supported by robust IT infrastructure, resulting in 77 percent growth in housing sales since 2020, with average launch prices rising to Rs 9,740 per sq ft last year.",https://www.moneycontrol.com/news/business/bengaluru-s-infrastructure-boom-shaping-residential-investment-creating-new-hotspots-sanjeevini-group-chairman-13019327.html,MSFT,0.424,positive
,"Bengaluru's infrastructure boom shaping residential investment, creating new hotspots: Sanjeevini Group Chairman","Bengaluru has positioned itself as a premier business destination supported by robust IT infrastructure, resulting in 77 percent growth in housing sales since 2020, with average launch prices rising to Rs 9,740 per sq ft last year.",https://www.moneycontrol.com/news/business/bengaluru-s-infrastructure-boom-shaping-residential-investment-creating-new-hotspots-sanjeevini-group-chairman-13019327.html,GOOG,0.406,positive
,"Bengaluru's infrastructure boom shaping residential investment, creating new hotspots: Sanjeevini Group Chairman","Bengaluru has positioned itself as a premier business destination supported by robust IT infrastructure, resulting in 77 percent growth in housing sales since 2020, with average launch prices rising to Rs 9,740 per sq ft last year.",https://www.moneycontrol.com/news/business/bengaluru-s-infrastructure-boom-shaping-residential-investment-creating-new-hotspots-sanjeevini-group-chairman-13019327.html,AAPL,0.395,positive
,Hind Zinc's Rajasthan units in 'emergency preparedness' but no disruption despite tense border,"The Vedanta group company operates five mines and three smelters in the state of Rajasthan which shares a long and sensitive border with Pakistan, making it a region of strategic concern during periods of heightened military alertness.",https://www.moneycontrol.com/news/business/hind-zinc-s-rajasthan-units-in-emergency-preparedness-but-no-disruption-despite-tense-border-13019306.html,GOOG,0.388,neutral
,Hind Zinc's Rajasthan units in 'emergency preparedness' but no disruption despite tense border,"The Vedanta group company operates five mines and three smelters in the state of Rajasthan which shares a long and sensitive border with Pakistan, making it a region of strategic concern during periods of heightened military alertness.",https://www.moneycontrol.com/news/business/hind-zinc-s-rajasthan-units-in-emergency-preparedness-but-no-disruption-despite-tense-border-13019306.html,MSFT,0.384,neutral
,Hind Zinc's Rajasthan units in 'emergency preparedness' but no disruption despite tense border,"The Vedanta group company operates five mines and three smelters in the state of Rajasthan which shares a long and sensitive border with Pakistan, making it a region of strategic concern during periods of heightened military alertness.",https://www.moneycontrol.com/news/business/hind-zinc-s-rajasthan-units-in-emergency-preparedness-but-no-disruption-despite-tense-border-13019306.html,AAPL,0.362,neutral
,TRAI recommends 5-year satellite spectrum allocation as Starlink nears entry,The telecom watchdog also recommended charging telecom operators 4% of their adjusted gross revenue for geostationary orbit-based fixed satellite services and for mobile satellite services.,https://www.moneycontrol.com/news/business/india-watchdog-recommends-5-year-satellite-spectrum-allocation-as-starlink-nears-entry-13019241.html,GOOG,0.488,neutral
,TRAI recommends 5-year satellite spectrum allocation as Starlink nears entry,The telecom watchdog also recommended charging telecom operators 4% of their adjusted gross revenue for geostationary orbit-based fixed satellite services and for mobile satellite services.,https://www.moneycontrol.com/news/business/india-watchdog-recommends-5-year-satellite-spectrum-allocation-as-starlink-nears-entry-13019241.html,MSFT,0.452,neutral
,TRAI recommends 5-year satellite spectrum allocation as Starlink nears entry,The telecom watchdog also recommended charging telecom operators 4% of their adjusted gross revenue for geostationary orbit-based fixed satellite services and for mobile satellite services.,https://www.moneycontrol.com/news/business/india-watchdog-recommends-5-year-satellite-spectrum-allocation-as-starlink-nears-entry-13019241.html,AAPL,0.403,neutral
,"India's forex reserves drop $2 billion, snap 8-week streak of gains",The reserves had risen by nearly $50 billion in the nine weeks preceding the reporting week and are now about $19 billion below the all-time high of $704.89 billion hit in late September 2024.,https://www.moneycontrol.com/news/business/commodities/india-s-forex-reserves-drop-2-billion-snap-8-week-streak-of-gains-13019318.html,GOOG,0.353,negative
,"India's forex reserves drop $2 billion, snap 8-week streak of gains",The reserves had risen by nearly $50 billion in the nine weeks preceding the reporting week and are now about $19 billion below the all-time high of $704.89 billion hit in late September 2024.,https://www.moneycontrol.com/news/business/commodities/india-s-forex-reserves-drop-2-billion-snap-8-week-streak-of-gains-13019318.html,MSFT,0.315,negative
,"India's forex reserves drop $2 billion, snap 8-week streak of gains",The reserves had risen by nearly $50 billion in the nine weeks preceding the reporting week and are now about $19 billion below the all-time high of $704.89 billion hit in late September 2024.,https://www.moneycontrol.com/news/business/commodities/india-s-forex-reserves-drop-2-billion-snap-8-week-streak-of-gains-13019318.html,AAPL,0.232,negative
,"No cut likely in capex, social sector spending in FY26, India has fiscal buffers, say economists","However, any further escalation on the geopolitical front is likely to add further depreciation pressure on the rupee and bond yields.",https://www.moneycontrol.com/news/business/economy/no-cut-likely-in-capex-social-sector-spending-in-fy26-india-has-fiscal-buffers-say-economists-13019298.html,GOOG,0.409,negative
,"No cut likely in capex, social sector spending in FY26, India has fiscal buffers, say economists","However, any further escalation on the geopolitical front is likely to add further depreciation pressure on the rupee and bond yields.",https://www.moneycontrol.com/news/business/economy/no-cut-likely-in-capex-social-sector-spending-in-fy26-india-has-fiscal-buffers-say-economists-13019298.html,MSFT,0.392,negative
,"No cut likely in capex, social sector spending in FY26, India has fiscal buffers, say economists","However, any further escalation on the geopolitical front is likely to add further depreciation pressure on the rupee and bond yields.",https://www.moneycontrol.com/news/business/economy/no-cut-likely-in-capex-social-sector-spending-in-fy26-india-has-fiscal-buffers-say-economists-13019298.html,AAPL,0.361,negative
,Rating agency Morningstar DBRS upgrades India to 'BBB' on structural reforms,"The credit rating may be further upgraded if India continues to implement reforms that raise the investment rate, enhancing medium-term growth prospects, said Morningstar DBRS.",https://www.moneycontrol.com/news/business/rating-agency-morningstar-dbrs-upgrades-india-to-bbb-on-structural-reforms-13019276.html,GOOG,0.427,positive
,Rating agency Morningstar DBRS upgrades India to 'BBB' on structural reforms,"The credit rating may be further upgraded if India continues to implement reforms that raise the investment rate, enhancing medium-term growth prospects, said Morningstar DBRS.",https://www.moneycontrol.com/news/business/rating-agency-morningstar-dbrs-upgrades-india-to-bbb-on-structural-reforms-13019276.html,MSFT,0.404,positive
,Rating agency Morningstar DBRS upgrades India to 'BBB' on structural reforms,"The credit rating may be further upgraded if India continues to implement reforms that raise the investment rate, enhancing medium-term growth prospects, said Morningstar DBRS.",https://www.moneycontrol.com/news/business/rating-agency-morningstar-dbrs-upgrades-india-to-bbb-on-structural-reforms-13019276.html,AAPL,0.348,positive
,‘80% tariff on China seems right’: Trump ahead of crucial US-China trade talks in Geneva,”China should open up its market to USA — would be so good for them!!! Closed markets don’t work anymore!!!” Trump said in a Truth Social post.,https://www.moneycontrol.com/world/80-tariff-on-china-seems-right-trump-ahead-of-crucial-us-china-trade-talks-in-geneva-article-13019287.html,GOOG,0.393,positive
,‘80% tariff on China seems right’: Trump ahead of crucial US-China trade talks in Geneva,”China should open up its market to USA — would be so good for them!!! Closed markets don’t work anymore!!!” Trump said in a Truth Social post.,https://www.moneycontrol.com/world/80-tariff-on-china-seems-right-trump-ahead-of-crucial-us-china-trade-talks-in-geneva-article-13019287.html,MSFT,0.389,positive
,‘80% tariff on China seems right’: Trump ahead of crucial US-China trade talks in Geneva,”China should open up its market to USA — would be so good for them!!! Closed markets don’t work anymore!!!” Trump said in a Truth Social post.,https://www.moneycontrol.com/world/80-tariff-on-china-seems-right-trump-ahead-of-crucial-us-china-trade-talks-in-geneva-article-13019287.html,AAPL,0.372,positive
,Indo-Pak tensions could dent north India home sales by 5-10%: ANAROCK,"While luxury housing buyers tend to delay purchases in periods of uncertainty, demand for mid-income housing will be the first to recover once normality is restored.",https://www.moneycontrol.com/news/business/real-estate/indo-pak-tensions-could-dent-north-india-home-sales-by-5-10-anarock-13019225.html,AAPL,0.359,negative
,Indo-Pak tensions could dent north India home sales by 5-10%: ANAROCK,"While luxury housing buyers tend to delay purchases in periods of uncertainty, demand for mid-income housing will be the first to recover once normality is restored.",https://www.moneycontrol.com/news/business/real-estate/indo-pak-tensions-could-dent-north-india-home-sales-by-5-10-anarock-13019225.html,GOOG,0.345,negative
,Indo-Pak tensions could dent north India home sales by 5-10%: ANAROCK,"While luxury housing buyers tend to delay purchases in periods of uncertainty, demand for mid-income housing will be the first to recover once normality is restored.",https://www.moneycontrol.com/news/business/real-estate/indo-pak-tensions-could-dent-north-india-home-sales-by-5-10-anarock-13019225.html,MSFT,0.342,negative
,"Manappuram Finance posts Rs 191-crore loss in Q4, declares dividend",Manappuram Finance Q4 Results: NBFC had reported a net profit of Rs 428 crore in Q4 FY24.,https://www.moneycontrol.com/news/business/earnings/manappuram-finance-q4-results-net-profit-falls-3-to-rs-414-crore-nbfc-declares-dividend-13019228.html,MSFT,0.356,negative
,"Manappuram Finance posts Rs 191-crore loss in Q4, declares dividend",Manappuram Finance Q4 Results: NBFC had reported a net profit of Rs 428 crore in Q4 FY24.,https://www.moneycontrol.com/news/business/earnings/manappuram-finance-q4-results-net-profit-falls-3-to-rs-414-crore-nbfc-declares-dividend-13019228.html,GOOG,0.339,negative
,"Manappuram Finance posts Rs 191-crore loss in Q4, declares dividend",Manappuram Finance Q4 Results: NBFC had reported a net profit of Rs 428 crore in Q4 FY24.,https://www.moneycontrol.com/news/business/earnings/manappuram-finance-q4-results-net-profit-falls-3-to-rs-414-crore-nbfc-declares-dividend-13019228.html,AAPL,0.29,negative
,"Macros, fundamentals, earnings will matter more for markets than simmering geo-political conflict, says Nilesh Shah of Envision Capital","He is of the view that while the next couple of months could see some amount of consolidation, a fresh uptrend can be expected post-July",https://www.moneycontrol.com/news/business/markets/macros-fundamentals-earnings-will-matter-more-for-markets-than-simmering-geo-political-conflict-says-nilesh-shah-of-envision-capital-13019280.html,GOOG,0.459,positive
,"Macros, fundamentals, earnings will matter more for markets than simmering geo-political conflict, says Nilesh Shah of Envision Capital","He is of the view that while the next couple of months could see some amount of consolidation, a fresh uptrend can be expected post-July",https://www.moneycontrol.com/news/business/markets/macros-fundamentals-earnings-will-matter-more-for-markets-than-simmering-geo-political-conflict-says-nilesh-shah-of-envision-capital-13019280.html,MSFT,0.447,positive
,"Macros, fundamentals, earnings will matter more for markets than simmering geo-political conflict, says Nilesh Shah of Envision Capital","He is of the view that while the next couple of months could see some amount of consolidation, a fresh uptrend can be expected post-July",https://www.moneycontrol.com/news/business/markets/macros-fundamentals-earnings-will-matter-more-for-markets-than-simmering-geo-political-conflict-says-nilesh-shah-of-envision-capital-13019280.html,AAPL,0.401,positive
,"Technical View: Weekly chart pattern signals bears may tighten grip, 23,850 crucial for Nifty; VIX hits one-month high","The weekly options data suggests that the Nifty 50 may trade in the broader range of 23,500–25,000, while the immediate trading range could be between 23,800–24,500.",https://www.moneycontrol.com/news/business/markets/technical-view-weekly-chart-pattern-signals-bears-may-tighten-grip-23-850-crucial-for-nifty-vix-hits-one-month-high-13019215.html,GOOG,0.421,neutral
,"Technical View: Weekly chart pattern signals bears may tighten grip, 23,850 crucial for Nifty; VIX hits one-month high","The weekly options data suggests that the Nifty 50 may trade in the broader range of 23,500–25,000, while the immediate trading range could be between 23,800–24,500.",https://www.moneycontrol.com/news/business/markets/technical-view-weekly-chart-pattern-signals-bears-may-tighten-grip-23-850-crucial-for-nifty-vix-hits-one-month-high-13019215.html,AAPL,0.373,neutral
,"Technical View: Weekly chart pattern signals bears may tighten grip, 23,850 crucial for Nifty; VIX hits one-month high","The weekly options data suggests that the Nifty 50 may trade in the broader range of 23,500–25,000, while the immediate trading range could be between 23,800–24,500.",https://www.moneycontrol.com/news/business/markets/technical-view-weekly-chart-pattern-signals-bears-may-tighten-grip-23-850-crucial-for-nifty-vix-hits-one-month-high-13019215.html,MSFT,0.363,neutral
,"Carnelian stays focused on BFSI, pharma, engineering; hikes exposure to Reliance, Kotak Bank","The PMS and AIF performance from April reflect continued overweight stance on BFSI, pharma, and engineering sectors, while reducing exposure to chemicals.",https://www.moneycontrol.com/news/business/markets/carnelian-stays-focused-on-bfsi-pharma-engineering-hikes-exposure-to-reliance-kotak-bank-13019275.html,MSFT,0.455,positive
,"Carnelian stays focused on BFSI, pharma, engineering; hikes exposure to Reliance, Kotak Bank","The PMS and AIF performance from April reflect continued overweight stance on BFSI, pharma, and engineering sectors, while reducing exposure to chemicals.",https://www.moneycontrol.com/news/business/markets/carnelian-stays-focused-on-bfsi-pharma-engineering-hikes-exposure-to-reliance-kotak-bank-13019275.html,AAPL,0.448,positive
,"Carnelian stays focused on BFSI, pharma, engineering; hikes exposure to Reliance, Kotak Bank","The PMS and AIF performance from April reflect continued overweight stance on BFSI, pharma, and engineering sectors, while reducing exposure to chemicals.",https://www.moneycontrol.com/news/business/markets/carnelian-stays-focused-on-bfsi-pharma-engineering-hikes-exposure-to-reliance-kotak-bank-13019275.html,GOOG,0.432,positive
,"No shortage of food grains, reserves are sufficient, says Agriculture Minister Shivraj Chouhan","Shivraj Singh Chouhan, Union Minister of agriculture and farmers welfare said the nation's rice and wheat reserves are full, and sufficient fruit and vegetable stock is being maintained. India also has a buffer of pulses, ensuring food security.",https://www.moneycontrol.com/news/business/no-shortage-of-food-grains-reserves-are-sufficient-says-agriculture-minister-shivraj-chouhan-13019121.html,GOOG,0.35,positive
,"No shortage of food grains, reserves are sufficient, says Agriculture Minister Shivraj Chouhan","Shivraj Singh Chouhan, Union Minister of agriculture and farmers welfare said the nation's rice and wheat reserves are full, and sufficient fruit and vegetable stock is being maintained. India also has a buffer of pulses, ensuring food security.",https://www.moneycontrol.com/news/business/no-shortage-of-food-grains-reserves-are-sufficient-says-agriculture-minister-shivraj-chouhan-13019121.html,AAPL,0.349,positive
,"No shortage of food grains, reserves are sufficient, says Agriculture Minister Shivraj Chouhan","Shivraj Singh Chouhan, Union Minister of agriculture and farmers welfare said the nation's rice and wheat reserves are full, and sufficient fruit and vegetable stock is being maintained. India also has a buffer of pulses, ensuring food security.",https://www.moneycontrol.com/news/business/no-shortage-of-food-grains-reserves-are-sufficient-says-agriculture-minister-shivraj-chouhan-13019121.html,MSFT,0.331,positive
,"PSU banks step up branch review for adequate cash, safety guidelines",An official with a large PSU bank said the lender has stepped up cybersecurity and asked employees to not click any unauthorised links and report it to the IT department,https://www.moneycontrol.com/news/business/psu-banks-step-up-branch-review-for-adequate-cash-safety-guidelines-amid-escalating-india-pakistan-tensions-13019242.html,GOOG,0.459,negative
,"PSU banks step up branch review for adequate cash, safety guidelines",An official with a large PSU bank said the lender has stepped up cybersecurity and asked employees to not click any unauthorised links and report it to the IT department,https://www.moneycontrol.com/news/business/psu-banks-step-up-branch-review-for-adequate-cash-safety-guidelines-amid-escalating-india-pakistan-tensions-13019242.html,AAPL,0.426,negative
,"PSU banks step up branch review for adequate cash, safety guidelines",An official with a large PSU bank said the lender has stepped up cybersecurity and asked employees to not click any unauthorised links and report it to the IT department,https://www.moneycontrol.com/news/business/psu-banks-step-up-branch-review-for-adequate-cash-safety-guidelines-amid-escalating-india-pakistan-tensions-13019242.html,MSFT,0.405,negative
,Rupee logs sharp weekly fall as India-Pakistan conflict intensifies,"The rupee closed stronger on the day at 85.37 against the U.S. dollar. It had weakened to a near one-month low of 85.8425 in early trading before the Reserve Bank of India stepped in to support the rupee, per traders. The currency declined 0.9% on the week.",https://www.moneycontrol.com/news/business/markets/rupee-logs-sharp-weekly-fall-as-india-pakistan-conflict-intensifies-13019243.html,GOOG,0.362,negative
,Rupee logs sharp weekly fall as India-Pakistan conflict intensifies,"The rupee closed stronger on the day at 85.37 against the U.S. dollar. It had weakened to a near one-month low of 85.8425 in early trading before the Reserve Bank of India stepped in to support the rupee, per traders. The currency declined 0.9% on the week.",https://www.moneycontrol.com/news/business/markets/rupee-logs-sharp-weekly-fall-as-india-pakistan-conflict-intensifies-13019243.html,AAPL,0.339,negative
,Rupee logs sharp weekly fall as India-Pakistan conflict intensifies,"The rupee closed stronger on the day at 85.37 against the U.S. dollar. It had weakened to a near one-month low of 85.8425 in early trading before the Reserve Bank of India stepped in to support the rupee, per traders. The currency declined 0.9% on the week.",https://www.moneycontrol.com/news/business/markets/rupee-logs-sharp-weekly-fall-as-india-pakistan-conflict-intensifies-13019243.html,MSFT,0.311,negative
,"Indian IT firms declare WFH, postpone domestic, foreign travel amid India-Pakistan conflict","Several companies including Deloitte, KPMG, EY, HCLTech, and Tech Mahindra had sent advisory notes to ensure employee wellbeing.",https://www.moneycontrol.com/news/business/information-technology/indian-it-firms-declare-wfh-postpone-domestic-foreign-travel-amid-india-pakistan-conflict-13019191.html,MSFT,0.536,negative
,"Indian IT firms declare WFH, postpone domestic, foreign travel amid India-Pakistan conflict","Several companies including Deloitte, KPMG, EY, HCLTech, and Tech Mahindra had sent advisory notes to ensure employee wellbeing.",https://www.moneycontrol.com/news/business/information-technology/indian-it-firms-declare-wfh-postpone-domestic-foreign-travel-amid-india-pakistan-conflict-13019191.html,AAPL,0.512,negative
,"Indian IT firms declare WFH, postpone domestic, foreign travel amid India-Pakistan conflict","Several companies including Deloitte, KPMG, EY, HCLTech, and Tech Mahindra had sent advisory notes to ensure employee wellbeing.",https://www.moneycontrol.com/news/business/information-technology/indian-it-firms-declare-wfh-postpone-domestic-foreign-travel-amid-india-pakistan-conflict-13019191.html,GOOG,0.47,negative
,Swiggy Instamart adds 316 dark stores in Q4 as quick commerce wars heat up,"Swiggy's total dark store count at 1,021 is now the second-highest after market leader Blinkit which had 1,301 dark stores at the end of Q4FY25. Zepto, a key rival, has over 750 dark stores.",https://www.moneycontrol.com/news/business/startup/swiggy-instamart-adds-316-dark-stores-in-q4-as-quick-commerce-wars-heat-up-13019231.html,GOOG,0.421,neutral
,Swiggy Instamart adds 316 dark stores in Q4 as quick commerce wars heat up,"Swiggy's total dark store count at 1,021 is now the second-highest after market leader Blinkit which had 1,301 dark stores at the end of Q4FY25. Zepto, a key rival, has over 750 dark stores.",https://www.moneycontrol.com/news/business/startup/swiggy-instamart-adds-316-dark-stores-in-q4-as-quick-commerce-wars-heat-up-13019231.html,AAPL,0.372,neutral
,Swiggy Instamart adds 316 dark stores in Q4 as quick commerce wars heat up,"Swiggy's total dark store count at 1,021 is now the second-highest after market leader Blinkit which had 1,301 dark stores at the end of Q4FY25. Zepto, a key rival, has over 750 dark stores.",https://www.moneycontrol.com/news/business/startup/swiggy-instamart-adds-316-dark-stores-in-q4-as-quick-commerce-wars-heat-up-13019231.html,MSFT,0.369,neutral
,"Perfect Pack Standalone March 2025 Net Sales at Rs 31.61 crore, up 13.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/perfect-pack-standalone-march-2025-net-sales-at-rs-31-61-crore-up-13-1-y-o-y-13019262.html,GOOG,0.407,positive
,"Perfect Pack Standalone March 2025 Net Sales at Rs 31.61 crore, up 13.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/perfect-pack-standalone-march-2025-net-sales-at-rs-31-61-crore-up-13-1-y-o-y-13019262.html,MSFT,0.404,positive
,"Perfect Pack Standalone March 2025 Net Sales at Rs 31.61 crore, up 13.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/perfect-pack-standalone-march-2025-net-sales-at-rs-31-61-crore-up-13-1-y-o-y-13019262.html,AAPL,0.386,positive
,"Swiggy Standalone March 2025 Net Sales at Rs 2,399.63 crore, up 35.18% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/swiggy-standalone-march-2025-net-sales-at-rs-2399-63-crore-up-35-18-y-o-y-13019261.html,GOOG,0.437,positive
,"Swiggy Standalone March 2025 Net Sales at Rs 2,399.63 crore, up 35.18% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/swiggy-standalone-march-2025-net-sales-at-rs-2399-63-crore-up-35-18-y-o-y-13019261.html,MSFT,0.421,positive
,"Swiggy Standalone March 2025 Net Sales at Rs 2,399.63 crore, up 35.18% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/swiggy-standalone-march-2025-net-sales-at-rs-2399-63-crore-up-35-18-y-o-y-13019261.html,AAPL,0.398,positive
,"Grindwell Norto Standalone March 2025 Net Sales at Rs 691.23 crore, up 1.44% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/grindwell-norto-standalone-march-2025-net-sales-at-rs-691-23-crore-up-1-44-y-o-y-13019260.html,MSFT,0.413,positive
,"Grindwell Norto Standalone March 2025 Net Sales at Rs 691.23 crore, up 1.44% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/grindwell-norto-standalone-march-2025-net-sales-at-rs-691-23-crore-up-1-44-y-o-y-13019260.html,GOOG,0.409,positive
,"Grindwell Norto Standalone March 2025 Net Sales at Rs 691.23 crore, up 1.44% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/grindwell-norto-standalone-march-2025-net-sales-at-rs-691-23-crore-up-1-44-y-o-y-13019260.html,AAPL,0.373,positive
,"FGP Standalone March 2025 Net Sales at Rs 0.06 crore, up 15.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/fgp-standalone-march-2025-net-sales-at-rs-0-06-crore-up-15-1-y-o-y-13019259.html,MSFT,0.43,positive
,"FGP Standalone March 2025 Net Sales at Rs 0.06 crore, up 15.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/fgp-standalone-march-2025-net-sales-at-rs-0-06-crore-up-15-1-y-o-y-13019259.html,GOOG,0.421,positive
,"FGP Standalone March 2025 Net Sales at Rs 0.06 crore, up 15.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/fgp-standalone-march-2025-net-sales-at-rs-0-06-crore-up-15-1-y-o-y-13019259.html,AAPL,0.401,positive
,"SONAM Standalone March 2025 Net Sales at Rs 31.71 crore, up 42.33% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/sonam-standalone-march-2025-net-sales-at-rs-31-71-crore-up-42-33-y-o-y-13019258.html,MSFT,0.422,positive
,"SONAM Standalone March 2025 Net Sales at Rs 31.71 crore, up 42.33% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/sonam-standalone-march-2025-net-sales-at-rs-31-71-crore-up-42-33-y-o-y-13019258.html,GOOG,0.41,positive
,"SONAM Standalone March 2025 Net Sales at Rs 31.71 crore, up 42.33% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/sonam-standalone-march-2025-net-sales-at-rs-31-71-crore-up-42-33-y-o-y-13019258.html,AAPL,0.379,positive
,"VK Global Ind Standalone March 2025 Net Sales at Rs 0.06 crore, up 59000% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/vk-global-ind-standalone-march-2025-net-sales-at-rs-0-06-crore-up-59000-y-o-y-13019257.html,GOOG,0.487,positive
,"VK Global Ind Standalone March 2025 Net Sales at Rs 0.06 crore, up 59000% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/vk-global-ind-standalone-march-2025-net-sales-at-rs-0-06-crore-up-59000-y-o-y-13019257.html,MSFT,0.451,positive
,"VK Global Ind Standalone March 2025 Net Sales at Rs 0.06 crore, up 59000% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/vk-global-ind-standalone-march-2025-net-sales-at-rs-0-06-crore-up-59000-y-o-y-13019257.html,AAPL,0.39,positive
,"KPR Mill Standalone March 2025 Net Sales at Rs 1,118.05 crore, down 1.12% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/kpr-mill-standalone-march-2025-net-sales-at-rs-1118-05-crore-down-1-12-y-o-y-13019256.html,GOOG,0.361,negative
,"KPR Mill Standalone March 2025 Net Sales at Rs 1,118.05 crore, down 1.12% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/kpr-mill-standalone-march-2025-net-sales-at-rs-1118-05-crore-down-1-12-y-o-y-13019256.html,MSFT,0.357,negative
,"KPR Mill Standalone March 2025 Net Sales at Rs 1,118.05 crore, down 1.12% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/kpr-mill-standalone-march-2025-net-sales-at-rs-1118-05-crore-down-1-12-y-o-y-13019256.html,AAPL,0.354,negative
